lastfm_tagcn_randomattack_flip_xgb,0.8043604123149577
lastfm_tagcn_randomattack_flip_lgb,0.8063232222323131
lastfm_tagcn_randomattack_flip_rf,0.8057090636636091
lastfm_tagcn_randomattack_flip_lr,0.7958399554990464
lastfm_tagcn_randomattack_flip_mutation,0.7131788665879575
lastfm_tagcn_randomattack_flip_fusion,0.8065724048678594
lastfm_tagcn_randomattack_flip_margin,0.7368103487421669
lastfm_tagcn_randomattack_flip_deepGini,0.7040380074470983
lastfm_tagcn_randomattack_flip_leastConfidence,0.7487955226591589
lastfm_tagcn_randomattack_flip_random,0.5088019934610843
lastfm_tagcn_randomattack_flip_fusion_weight,0.8065882980655708
lastfm_tagcn_randomattack_flip_fusion_stacking,0.7833791208791209
lastfm_tagcn_randomattack_flip_fusion_voting,0.7809559758423394
