citeseer_gat_xgb,0.1193,0.2324,0.37,0.4893,0.5933,0.685,0.7431,0.7829,0.8165,0.841,0.8532,0.8685,0.8838,0.8899,0.9052,0.9083,0.9358,0.9602,0.9755,0.9969
citeseer_gat_lgb,0.1193,0.2599,0.3853,0.4832,0.5963,0.685,0.7431,0.7829,0.8196,0.8471,0.8654,0.8777,0.8899,0.896,0.8991,0.9235,0.9419,0.9633,0.9786,0.9969
citeseer_gat_rf,0.1284,0.2477,0.3823,0.4954,0.5902,0.6789,0.737,0.7859,0.8104,0.8287,0.841,0.8624,0.8777,0.893,0.9113,0.9297,0.948,0.9664,0.9878,0.9969
citeseer_gat_lr,0.1101,0.2416,0.3639,0.4985,0.5933,0.6667,0.7217,0.737,0.7431,0.7737,0.8012,0.8135,0.8318,0.8654,0.8899,0.9144,0.9235,0.9511,0.9633,0.9969
citeseer_gat_mutation,0.1407,0.2752,0.3945,0.4985,0.5841,0.6667,0.7401,0.789,0.844,0.8624,0.8807,0.893,0.9052,0.9205,0.948,0.9602,0.9725,0.9786,0.9939,0.9969
citeseer_gat_fusion,0.1162,0.2477,0.3823,0.4924,0.5963,0.6758,0.7462,0.7829,0.8104,0.8226,0.841,0.8563,0.8654,0.8777,0.9021,0.9205,0.9358,0.9541,0.9725,0.9969
citeseer_gat_margin,0.107,0.2018,0.318,0.3976,0.4832,0.5505,0.6239,0.6697,0.7156,0.7737,0.8165,0.8502,0.8777,0.9083,0.9205,0.9358,0.9572,0.9786,0.9908,0.9969
citeseer_gat_deepGini,0.0948,0.1804,0.2538,0.3119,0.3914,0.4618,0.5352,0.5933,0.6697,0.7095,0.7645,0.7829,0.8165,0.8654,0.9052,0.945,0.9694,0.9786,0.9878,0.9969
citeseer_gat_leastConfidence,0.1162,0.1927,0.2936,0.3823,0.4526,0.5229,0.5902,0.6606,0.7187,0.7645,0.8135,0.8471,0.8807,0.9021,0.9297,0.9511,0.9664,0.9786,0.9847,0.9969
citeseer_gat_random,0.052,0.0979,0.1743,0.2171,0.263,0.3272,0.3639,0.4159,0.4679,0.5199,0.578,0.6086,0.6606,0.7278,0.7737,0.8165,0.8532,0.9144,0.9633,0.9969
citeseer_gat_fusion_weight,0.1162,0.2477,0.3823,0.4924,0.5963,0.6758,0.7462,0.7829,0.8104,0.8226,0.841,0.8563,0.8654,0.8777,0.9021,0.9205,0.9327,0.9541,0.9725,0.9969
citeseer_gat_fusion_stacking,0.1223,0.2385,0.3517,0.4832,0.5902,0.6697,0.6911,0.7156,0.7401,0.7584,0.7829,0.8165,0.8379,0.8593,0.893,0.9144,0.9388,0.9602,0.9786,0.9969
citeseer_gat_fusion_voting,0.1193,0.2385,0.3517,0.4801,0.5902,0.6697,0.6911,0.7156,0.7431,0.7584,0.7829,0.8165,0.841,0.8624,0.893,0.9174,0.9419,0.9633,0.9817,0.9969
