cora_tagcn_xgb,0.1636,0.3364,0.5182,0.6864,0.7955,0.8273,0.8364,0.8591,0.8773,0.8955,0.9091,0.9182,0.9318,0.95,0.9545,0.9727,0.9727,0.9818,0.9909,1.0
cora_tagcn_lgb,0.1682,0.3227,0.4773,0.6273,0.7955,0.8545,0.9091,0.9227,0.9318,0.9409,0.9455,0.9455,0.9591,0.9727,0.9727,0.9773,0.9864,0.9864,0.9955,1.0
cora_tagcn_rf,0.1773,0.3591,0.5364,0.7045,0.7864,0.8409,0.8545,0.8636,0.8773,0.8909,0.9,0.9273,0.9364,0.95,0.9682,0.9727,0.9864,0.9909,0.9909,1.0
cora_tagcn_lr,0.1727,0.3364,0.5,0.6727,0.7818,0.8182,0.8227,0.8364,0.8455,0.8455,0.8545,0.8591,0.8773,0.8955,0.9045,0.9227,0.9455,0.9864,0.9909,1.0
cora_tagcn_mutation,0.1864,0.3682,0.5455,0.6955,0.7909,0.8455,0.9,0.9136,0.9182,0.9364,0.9409,0.9545,0.9682,0.9727,0.9727,0.9727,0.9773,0.9818,0.9909,1.0
cora_tagcn_fusion,0.1682,0.35,0.5318,0.7091,0.8,0.8409,0.8591,0.8636,0.8682,0.8818,0.9,0.9091,0.9182,0.9273,0.9318,0.9364,0.9636,0.9682,0.9864,1.0
cora_tagcn_margin,0.1045,0.2,0.3182,0.45,0.5409,0.6273,0.7045,0.7773,0.8227,0.9,0.9182,0.9409,0.9591,0.9682,0.9682,0.9818,0.9818,0.9955,1.0,1.0
cora_tagcn_deepGini,0.1455,0.25,0.3409,0.4364,0.5045,0.5773,0.6227,0.6864,0.7409,0.7636,0.7955,0.8273,0.8636,0.9045,0.9318,0.9636,0.9773,0.9955,1.0,1.0
cora_tagcn_leastConfidence,0.1455,0.2727,0.3727,0.4682,0.5545,0.6409,0.7045,0.7545,0.8364,0.8773,0.9182,0.9364,0.9455,0.9591,0.9682,0.9818,0.9864,0.9955,1.0,1.0
cora_tagcn_random,0.0455,0.1136,0.1636,0.2091,0.25,0.3,0.3364,0.4,0.4364,0.4909,0.5364,0.5909,0.6318,0.6727,0.7182,0.7727,0.8364,0.9045,0.95,1.0
cora_tagcn_fusion_weight,0.1682,0.35,0.5318,0.7091,0.8,0.8409,0.8591,0.8636,0.8682,0.8864,0.9,0.9091,0.9182,0.9273,0.9318,0.9364,0.9636,0.9682,0.9864,1.0
cora_tagcn_fusion_stacking,0.1636,0.3182,0.4773,0.6364,0.7864,0.8227,0.8364,0.85,0.8682,0.8727,0.8864,0.9,0.9091,0.9273,0.9545,0.9636,0.9727,0.9818,0.9864,1.0
cora_tagcn_fusion_voting,0.1636,0.3182,0.4773,0.6364,0.7864,0.8227,0.8364,0.85,0.8682,0.8727,0.8864,0.9,0.9091,0.9273,0.9545,0.9636,0.9727,0.9818,0.9864,1.0
