pubmed_gat_nodeembeddingattack_add_xgb,0.7661350117866345
pubmed_gat_nodeembeddingattack_add_lgb,0.7807931537013687
pubmed_gat_nodeembeddingattack_add_rf,0.7732254947645414
pubmed_gat_nodeembeddingattack_add_lr,0.7501013056667215
pubmed_gat_nodeembeddingattack_add_mutation,0.7408113361840543
pubmed_gat_nodeembeddingattack_add_fusion,0.7811393289841566
pubmed_gat_nodeembeddingattack_add_margin,0.6425167434168448
pubmed_gat_nodeembeddingattack_add_deepGini,0.6431277753412642
pubmed_gat_nodeembeddingattack_add_leastConfidence,0.6615612950678873
pubmed_gat_nodeembeddingattack_add_random,0.5166406264276446
pubmed_gat_nodeembeddingattack_add_fusion_weight,0.7810540129378871
pubmed_gat_nodeembeddingattack_add_fusion_stacking,0.7378265308919467
pubmed_gat_nodeembeddingattack_add_fusion_voting,0.736267314474718
