citeseer_gat_minmax_xgb,0.1398,0.2675,0.3951,0.4924,0.5805,0.6657,0.7143,0.7599,0.7994,0.8328,0.8663,0.9058,0.924,0.9362,0.9453,0.9726,0.9818,0.9848,0.9878,0.997
citeseer_gat_minmax_lgb,0.1368,0.2736,0.3891,0.4863,0.5714,0.6474,0.7143,0.7599,0.8116,0.8511,0.8845,0.9149,0.924,0.9331,0.9483,0.9635,0.9666,0.9726,0.9848,0.997
citeseer_gat_minmax_rf,0.1337,0.2705,0.386,0.4954,0.5866,0.6565,0.7173,0.769,0.8146,0.8602,0.8784,0.9027,0.9119,0.9331,0.9483,0.9574,0.9696,0.9726,0.9848,0.997
citeseer_gat_minmax_lr,0.1337,0.2462,0.3617,0.4772,0.5623,0.6444,0.7021,0.766,0.7964,0.8085,0.8298,0.8389,0.8511,0.8784,0.8997,0.9179,0.9362,0.9726,0.9818,0.997
citeseer_gat_minmax_mutation,0.1337,0.2766,0.3891,0.5076,0.5957,0.6748,0.7234,0.7751,0.8085,0.8359,0.8663,0.8906,0.8936,0.9119,0.924,0.9453,0.9635,0.9757,0.9848,0.997
citeseer_gat_minmax_fusion,0.1337,0.2736,0.386,0.4802,0.5745,0.6596,0.7264,0.766,0.8146,0.8571,0.8815,0.9027,0.9179,0.9362,0.9483,0.9605,0.9666,0.9787,0.9848,0.997
citeseer_gat_minmax_margin,0.0942,0.1915,0.2888,0.3739,0.4407,0.5076,0.5745,0.6261,0.69,0.7416,0.7872,0.8359,0.8632,0.8997,0.9301,0.9392,0.9605,0.9787,0.9909,0.997
citeseer_gat_minmax_deepGini,0.0912,0.1733,0.2523,0.3222,0.383,0.462,0.541,0.6018,0.6565,0.7143,0.7508,0.7994,0.8267,0.8663,0.9119,0.9422,0.9605,0.9787,0.9909,0.997
citeseer_gat_minmax_leastConfidence,0.1064,0.1854,0.2796,0.3739,0.4407,0.5137,0.5623,0.6261,0.69,0.7416,0.7842,0.8298,0.8723,0.9058,0.9331,0.9514,0.9605,0.9726,0.9878,0.997
citeseer_gat_minmax_random,0.0365,0.0729,0.1246,0.1824,0.2553,0.2918,0.3404,0.3891,0.4316,0.4894,0.541,0.5805,0.6353,0.6626,0.7295,0.7842,0.8419,0.8875,0.9362,0.997
citeseer_gat_minmax_fusion_weight,0.1337,0.2736,0.386,0.4802,0.5745,0.6596,0.7264,0.766,0.8146,0.8571,0.8815,0.9027,0.9149,0.9362,0.9453,0.9605,0.9666,0.9787,0.9848,0.997
citeseer_gat_minmax_fusion_stacking,0.1125,0.2249,0.3343,0.4498,0.5684,0.6626,0.7173,0.769,0.7872,0.8024,0.8328,0.848,0.8663,0.8906,0.9058,0.9301,0.9453,0.9635,0.9666,0.997
citeseer_gat_minmax_fusion_voting,0.1094,0.2219,0.3283,0.4407,0.5653,0.6596,0.7234,0.7538,0.769,0.7903,0.8146,0.8237,0.848,0.8815,0.8936,0.9058,0.9392,0.9574,0.9757,0.997
