cora_tagcn_dice_xgb,0.1542,0.2925,0.4269,0.5771,0.7075,0.8103,0.8696,0.9091,0.9289,0.9486,0.9526,0.9605,0.9763,0.9802,0.9842,0.9881,0.9921,0.9921,1.0,1.0
cora_tagcn_dice_lgb,0.1542,0.2964,0.4585,0.6087,0.7273,0.8142,0.8696,0.9051,0.917,0.9328,0.9407,0.9565,0.9605,0.9723,0.9723,0.9763,0.9881,0.9921,1.0,1.0
cora_tagcn_dice_rf,0.1581,0.3083,0.4664,0.6166,0.7233,0.8142,0.8656,0.9091,0.9368,0.9447,0.9565,0.9605,0.9644,0.9723,0.9802,0.9802,0.9842,0.9881,0.9921,1.0
cora_tagcn_dice_lr,0.1502,0.3004,0.4506,0.5771,0.6996,0.8261,0.8696,0.8893,0.9051,0.917,0.9289,0.9565,0.9565,0.9684,0.9684,0.9723,0.9842,0.9881,0.9881,1.0
cora_tagcn_dice_mutation,0.1621,0.3202,0.4664,0.5968,0.6877,0.7628,0.83,0.8696,0.9091,0.917,0.9407,0.9447,0.9565,0.9565,0.9763,0.9763,0.9802,0.9842,0.9921,1.0
cora_tagcn_dice_fusion,0.1542,0.2964,0.4585,0.6126,0.7194,0.8182,0.8656,0.913,0.9328,0.9526,0.9605,0.9684,0.9723,0.9802,0.9802,0.9842,0.9842,0.9881,0.9921,1.0
cora_tagcn_dice_margin,0.1146,0.2016,0.3043,0.4071,0.4901,0.581,0.664,0.751,0.83,0.8814,0.913,0.9407,0.9526,0.9644,0.9684,0.9763,0.9881,0.996,1.0,1.0
cora_tagcn_dice_deepGini,0.1304,0.2134,0.3162,0.3992,0.4783,0.5573,0.6126,0.6759,0.7194,0.7708,0.7984,0.8419,0.8735,0.917,0.9368,0.9605,0.9881,0.996,1.0,1.0
cora_tagcn_dice_leastConfidence,0.1146,0.2411,0.3518,0.4269,0.5257,0.6245,0.7036,0.7708,0.8182,0.8577,0.9051,0.9328,0.9526,0.9605,0.9684,0.9802,0.9881,0.996,1.0,1.0
cora_tagcn_dice_random,0.0514,0.1107,0.1739,0.2411,0.2925,0.3399,0.4032,0.4427,0.4941,0.5455,0.5929,0.6601,0.7036,0.7391,0.7826,0.8221,0.8617,0.9012,0.9526,1.0
cora_tagcn_dice_fusion_weight,0.1542,0.2964,0.4585,0.6126,0.7194,0.8182,0.8656,0.913,0.9328,0.9526,0.9605,0.9684,0.9723,0.9802,0.9802,0.9842,0.9842,0.9881,0.9921,1.0
cora_tagcn_dice_fusion_stacking,0.1304,0.2569,0.4071,0.5415,0.6719,0.8182,0.8538,0.8696,0.8775,0.8893,0.9091,0.9289,0.9328,0.9407,0.9447,0.9605,0.9723,0.9763,0.9881,1.0
cora_tagcn_dice_fusion_voting,0.1304,0.2569,0.4071,0.5415,0.6719,0.8221,0.8577,0.8696,0.8735,0.8972,0.9091,0.9209,0.9289,0.9328,0.9447,0.9565,0.9684,0.9763,0.9881,1.0
