lastfm_tagcn_randomattack_flip_xgb,0.1442,0.2922,0.4364,0.5792,0.713,0.8143,0.8909,0.9234,0.939,0.9545,0.9649,0.9766,0.9831,0.9857,0.9909,0.9909,0.9935,0.9974,0.9987,1.0
lastfm_tagcn_randomattack_flip_lgb,0.1455,0.2935,0.439,0.5753,0.7104,0.826,0.8935,0.9221,0.9481,0.9636,0.9714,0.9805,0.9844,0.9857,0.9883,0.9922,0.9935,0.9948,0.9948,1.0
lastfm_tagcn_randomattack_flip_rf,0.1481,0.2961,0.4364,0.5792,0.7143,0.826,0.887,0.9182,0.9442,0.9649,0.9766,0.9779,0.9818,0.9857,0.9857,0.9909,0.9961,0.9961,0.9987,1.0
lastfm_tagcn_randomattack_flip_lr,0.1455,0.287,0.4286,0.5714,0.7026,0.8039,0.8688,0.9,0.9299,0.9403,0.961,0.9688,0.9714,0.9779,0.9831,0.9857,0.9896,0.9935,0.9974,1.0
lastfm_tagcn_randomattack_flip_mutation,0.1416,0.2818,0.3961,0.4857,0.5649,0.6429,0.6948,0.7364,0.7662,0.8052,0.8195,0.8286,0.8818,0.9013,0.9221,0.939,0.9675,0.9766,0.9844,1.0
lastfm_tagcn_randomattack_flip_fusion,0.1468,0.2948,0.4403,0.5792,0.7091,0.8221,0.8948,0.9234,0.9468,0.9623,0.974,0.9792,0.9818,0.9857,0.9883,0.9922,0.9948,0.9948,0.9974,1.0
lastfm_tagcn_randomattack_flip_margin,0.1195,0.2273,0.326,0.4286,0.5195,0.6325,0.7208,0.7792,0.839,0.8857,0.9195,0.9416,0.9571,0.9688,0.9766,0.9857,0.9948,0.9974,1.0,1.0
lastfm_tagcn_randomattack_flip_deepGini,0.139,0.2429,0.3442,0.4195,0.4974,0.5662,0.6312,0.687,0.7416,0.7883,0.8299,0.8753,0.9117,0.9494,0.9701,0.9792,0.9896,0.9961,1.0,1.0
lastfm_tagcn_randomattack_flip_leastConfidence,0.1351,0.2416,0.3442,0.4468,0.5468,0.6506,0.7403,0.8091,0.8584,0.9039,0.9325,0.9532,0.9623,0.9701,0.9792,0.987,0.9922,0.9974,1.0,1.0
lastfm_tagcn_randomattack_flip_random,0.0519,0.1039,0.1455,0.2013,0.2494,0.3156,0.3701,0.4208,0.4766,0.5221,0.5662,0.6169,0.6597,0.7078,0.7545,0.8052,0.8494,0.9,0.9455,1.0
lastfm_tagcn_randomattack_flip_fusion_weight,0.1468,0.2948,0.4403,0.5792,0.7091,0.8221,0.8935,0.9234,0.9468,0.9623,0.974,0.9792,0.9818,0.9857,0.9883,0.9922,0.9948,0.9948,0.9974,1.0
lastfm_tagcn_randomattack_flip_fusion_stacking,0.1377,0.2779,0.413,0.5519,0.6857,0.8208,0.8922,0.9052,0.9104,0.9247,0.9286,0.9364,0.9403,0.9429,0.9558,0.9688,0.9766,0.9857,0.9935,1.0
lastfm_tagcn_randomattack_flip_fusion_voting,0.1364,0.2779,0.4143,0.5545,0.6909,0.8273,0.8935,0.9013,0.9039,0.9117,0.9221,0.9286,0.9351,0.9377,0.9506,0.9662,0.9753,0.9844,0.9922,1.0
