lastfm_gcn_pgdattack_xgb,0.1864,0.3744,0.5491,0.7238,0.8253,0.8636,0.8869,0.9035,0.9168,0.9318,0.9451,0.9567,0.9684,0.98,0.9917,0.9933,0.995,0.9983,0.9983,1.0
lastfm_gcn_pgdattack_lgb,0.1864,0.3727,0.5557,0.7271,0.827,0.8752,0.8952,0.9168,0.9268,0.9418,0.9534,0.9651,0.975,0.98,0.985,0.9917,0.9967,0.9967,0.9983,1.0
lastfm_gcn_pgdattack_rf,0.188,0.376,0.5607,0.7338,0.8353,0.8719,0.9035,0.9168,0.9285,0.9401,0.9567,0.9651,0.9784,0.9817,0.9834,0.99,0.99,0.9933,0.9983,1.0
lastfm_gcn_pgdattack_lr,0.1847,0.3694,0.5507,0.7188,0.807,0.8469,0.8769,0.8869,0.9018,0.9218,0.9368,0.9451,0.9551,0.9634,0.97,0.9784,0.985,0.99,0.995,1.0
lastfm_gcn_pgdattack_mutation,0.188,0.376,0.5424,0.6572,0.7105,0.7288,0.7404,0.7604,0.7887,0.8369,0.8569,0.8652,0.8869,0.9151,0.9351,0.9451,0.9651,0.9717,0.9834,1.0
lastfm_gcn_pgdattack_fusion,0.188,0.376,0.5574,0.7271,0.8319,0.8719,0.8985,0.9218,0.9318,0.9484,0.9584,0.9684,0.9717,0.9834,0.9884,0.9933,0.9967,0.9983,1.0,1.0
lastfm_gcn_pgdattack_margin,0.1281,0.2579,0.386,0.5125,0.6106,0.6855,0.7587,0.812,0.8419,0.8735,0.9002,0.9185,0.9401,0.9534,0.9734,0.9817,0.9867,0.9917,1.0,1.0
lastfm_gcn_pgdattack_deepGini,0.1265,0.2429,0.3328,0.421,0.4908,0.5507,0.6223,0.6789,0.7271,0.7837,0.827,0.8735,0.9085,0.9268,0.9434,0.9601,0.975,0.985,0.9967,1.0
lastfm_gcn_pgdattack_leastConfidence,0.1448,0.2596,0.3827,0.4908,0.5724,0.629,0.6988,0.7554,0.8087,0.8469,0.8935,0.9285,0.9451,0.9551,0.9734,0.9817,0.9867,0.9933,1.0,1.0
lastfm_gcn_pgdattack_random,0.0483,0.0965,0.1414,0.203,0.2446,0.2879,0.3411,0.396,0.4626,0.5141,0.5657,0.609,0.6556,0.7038,0.7521,0.802,0.8552,0.9018,0.9601,1.0
lastfm_gcn_pgdattack_fusion_weight,0.188,0.376,0.5574,0.7271,0.8319,0.8719,0.8985,0.9218,0.9318,0.9484,0.9584,0.9684,0.9717,0.9834,0.9884,0.9933,0.9967,0.9983,1.0,1.0
lastfm_gcn_pgdattack_fusion_stacking,0.1764,0.3544,0.5341,0.7138,0.8336,0.8652,0.8769,0.8885,0.8968,0.9085,0.9185,0.9318,0.9434,0.9501,0.9551,0.9601,0.9634,0.975,0.98,1.0
lastfm_gcn_pgdattack_fusion_voting,0.1814,0.3644,0.5474,0.7271,0.8336,0.8502,0.8586,0.8719,0.8819,0.8918,0.9035,0.9168,0.9251,0.9334,0.9501,0.9667,0.9784,0.985,0.995,1.0
