cora_tagcn_dice_xgb,0.7978671683950042
cora_tagcn_dice_lgb,0.7988346484255356
cora_tagcn_dice_rf,0.8030011327781262
cora_tagcn_dice_lr,0.7907010097768962
cora_tagcn_dice_mutation,0.7887563262984408
cora_tagcn_dice_fusion,0.80397833622605
cora_tagcn_dice_margin,0.7231961845310152
cora_tagcn_dice_deepGini,0.6861742728099217
cora_tagcn_dice_leastConfidence,0.7327543038276233
cora_tagcn_dice_random,0.5316351384857722
cora_tagcn_dice_fusion_weight,0.8039734745173538
cora_tagcn_dice_fusion_stacking,0.7697616304226284
cora_tagcn_dice_fusion_voting,0.7696595345400095
