lastfm_gcn_dice_xgb,0.1731,0.3478,0.5131,0.6739,0.7991,0.8547,0.8841,0.9011,0.9181,0.9274,0.9459,0.9536,0.966,0.9706,0.9706,0.9799,0.9892,0.9938,0.9985,1.0
lastfm_gcn_dice_lgb,0.1731,0.3431,0.5162,0.6754,0.8037,0.8655,0.9011,0.9212,0.932,0.9413,0.9598,0.9645,0.9706,0.9737,0.9784,0.9799,0.9845,0.9938,1.0,1.0
lastfm_gcn_dice_rf,0.1731,0.3478,0.5147,0.6801,0.8022,0.8733,0.9057,0.9196,0.932,0.9397,0.9521,0.966,0.9706,0.9737,0.9768,0.9799,0.983,0.9845,0.9954,1.0
lastfm_gcn_dice_lr,0.1654,0.3261,0.4915,0.6522,0.7929,0.8532,0.8733,0.8841,0.8934,0.9073,0.9181,0.9289,0.9444,0.9552,0.9614,0.9706,0.9768,0.9907,0.9954,1.0
lastfm_gcn_dice_mutation,0.1716,0.3478,0.5039,0.6059,0.6878,0.7218,0.7357,0.762,0.7867,0.8377,0.864,0.8717,0.8841,0.9165,0.932,0.9459,0.9598,0.9691,0.9845,1.0
lastfm_gcn_dice_fusion,0.1731,0.3447,0.5131,0.6785,0.8083,0.8733,0.9042,0.9196,0.9351,0.9413,0.9536,0.9598,0.9722,0.9768,0.983,0.9845,0.9892,0.9923,1.0,1.0
lastfm_gcn_dice_margin,0.1128,0.2334,0.3431,0.456,0.5641,0.6569,0.7434,0.7913,0.8362,0.8748,0.9011,0.9227,0.9382,0.9552,0.9675,0.9799,0.983,0.9923,0.9985,1.0
lastfm_gcn_dice_deepGini,0.1206,0.2195,0.3045,0.3972,0.4822,0.544,0.5904,0.6584,0.7156,0.7697,0.8161,0.8671,0.9057,0.9304,0.9474,0.9614,0.9737,0.9845,0.9969,1.0
lastfm_gcn_dice_leastConfidence,0.1314,0.2349,0.3385,0.4436,0.5301,0.6074,0.6847,0.7496,0.7975,0.8408,0.8949,0.9258,0.9428,0.9598,0.9722,0.9799,0.9845,0.9923,0.9985,1.0
lastfm_gcn_dice_random,0.0572,0.1036,0.1623,0.2164,0.2504,0.3168,0.3509,0.3926,0.4529,0.493,0.541,0.5873,0.6244,0.6754,0.7326,0.7836,0.8362,0.898,0.9428,1.0
lastfm_gcn_dice_fusion_weight,0.1731,0.3447,0.5131,0.6785,0.8083,0.8733,0.9042,0.9196,0.9351,0.9413,0.9536,0.9598,0.9737,0.9768,0.983,0.9845,0.9892,0.9923,1.0,1.0
lastfm_gcn_dice_fusion_stacking,0.1669,0.3292,0.4838,0.6352,0.7944,0.8609,0.8903,0.9042,0.9134,0.9196,0.9274,0.9366,0.9428,0.9474,0.9583,0.9691,0.9768,0.9907,0.9938,1.0
lastfm_gcn_dice_fusion_voting,0.1638,0.3261,0.4884,0.6522,0.7991,0.8624,0.8671,0.881,0.8903,0.8995,0.9088,0.9227,0.9289,0.9351,0.949,0.9629,0.9691,0.9845,0.9938,1.0
