cora_graphsage_dice_xgb,0.8021730217302173
cora_graphsage_dice_lgb,0.8067994193455448
cora_graphsage_dice_rf,0.8089270081890008
cora_graphsage_dice_lr,0.8005662489057322
cora_graphsage_dice_mutation,0.7899172234965594
cora_graphsage_dice_fusion,0.8103897255188768
cora_graphsage_dice_margin,0.6993894263266957
cora_graphsage_dice_deepGini,0.6916658355772747
cora_graphsage_dice_leastConfidence,0.7145152532606407
cora_graphsage_dice_random,0.504044635040945
cora_graphsage_dice_fusion_weight,0.8104118879026628
cora_graphsage_dice_fusion_stacking,0.7895903283357157
cora_graphsage_dice_fusion_voting,0.7827809359174672
