cora_gat_randomattack_remove_xgb,0.1809,0.3518,0.5327,0.6683,0.7889,0.8342,0.8593,0.8995,0.8995,0.9045,0.9146,0.9246,0.9296,0.9397,0.9648,0.9648,0.995,0.995,0.995,1.0
cora_gat_randomattack_remove_lgb,0.206,0.3869,0.5427,0.6583,0.7789,0.8643,0.8945,0.9296,0.9447,0.9548,0.9648,0.9698,0.9749,0.9799,0.9799,0.9849,0.995,0.995,0.995,1.0
cora_gat_randomattack_remove_rf,0.196,0.3819,0.5528,0.6683,0.7739,0.8593,0.8945,0.9095,0.9146,0.9196,0.9246,0.9397,0.9497,0.9548,0.9648,0.9799,0.9849,0.9899,0.995,1.0
cora_gat_randomattack_remove_lr,0.1859,0.3769,0.5377,0.6734,0.7889,0.8291,0.8543,0.8543,0.8643,0.8693,0.8844,0.9045,0.9296,0.9347,0.9497,0.9648,0.9749,0.9849,0.9899,1.0
cora_gat_randomattack_remove_mutation,0.201,0.397,0.5427,0.6834,0.7739,0.8593,0.8844,0.9095,0.9196,0.9296,0.9447,0.9648,0.9648,0.9749,0.9799,0.9799,0.9849,0.995,1.0,1.0
cora_gat_randomattack_remove_fusion,0.196,0.3819,0.5528,0.6734,0.7789,0.8593,0.8995,0.9095,0.9146,0.9146,0.9246,0.9296,0.9548,0.9598,0.9648,0.9698,0.9899,1.0,1.0,1.0
cora_gat_randomattack_remove_margin,0.1407,0.2764,0.402,0.4925,0.5779,0.6583,0.7387,0.7789,0.8241,0.8543,0.8744,0.9045,0.9296,0.9548,0.9749,0.9799,0.995,0.995,1.0,1.0
cora_gat_randomattack_remove_deepGini,0.1357,0.2362,0.3317,0.4171,0.5327,0.6131,0.6985,0.7538,0.804,0.8492,0.8844,0.9045,0.9347,0.9598,0.9648,0.9749,0.9799,0.9849,1.0,1.0
cora_gat_randomattack_remove_leastConfidence,0.1709,0.2814,0.3769,0.4925,0.593,0.6985,0.7638,0.794,0.8442,0.8643,0.8945,0.9095,0.9397,0.9698,0.9849,0.995,0.995,0.995,1.0,1.0
cora_gat_randomattack_remove_random,0.0503,0.1106,0.1558,0.206,0.2513,0.2814,0.3317,0.392,0.4472,0.4975,0.5377,0.5678,0.598,0.6884,0.7136,0.7839,0.8442,0.8995,0.9447,1.0
cora_gat_randomattack_remove_fusion_weight,0.196,0.3819,0.5528,0.6734,0.7789,0.8593,0.8995,0.9095,0.9146,0.9146,0.9246,0.9296,0.9548,0.9598,0.9648,0.9698,0.9899,1.0,1.0,1.0
cora_gat_randomattack_remove_fusion_stacking,0.1709,0.3266,0.5025,0.6583,0.7889,0.804,0.8342,0.8342,0.8492,0.8693,0.8894,0.8995,0.9095,0.9296,0.9397,0.9598,0.9749,0.9849,0.9849,1.0
cora_gat_randomattack_remove_fusion_voting,0.1709,0.3317,0.4925,0.6533,0.7739,0.794,0.8141,0.8191,0.8442,0.8643,0.8794,0.8894,0.8995,0.9246,0.9347,0.9548,0.9698,0.9849,0.9849,1.0
