cora_graphsage_pgdattack_fusion,0.1798,0.3509,0.5175,0.6667,0.7851,0.8333,0.8816,0.9123,0.9254,0.9474,0.9605,0.9649,0.9737,0.9737,0.9825,0.9868,0.9868,1.0,1.0,1.0
cora_graphsage_pgdattack_deepGini,0.1228,0.2105,0.3158,0.4167,0.5044,0.5877,0.6447,0.7193,0.7763,0.8158,0.8553,0.8947,0.9211,0.9386,0.9561,0.9605,0.9737,0.9825,0.9912,1.0
cora_graphsage_pgdattack_vanillasm,0.1491,0.2544,0.3289,0.4518,0.5351,0.6272,0.6974,0.7544,0.7939,0.8289,0.8728,0.9123,0.9342,0.9561,0.9649,0.9737,0.9825,0.9912,0.9956,1.0
cora_graphsage_pgdattack_pcs,0.0965,0.2193,0.3421,0.4474,0.5526,0.636,0.7193,0.7588,0.7982,0.8509,0.886,0.9298,0.9342,0.9474,0.9649,0.9737,0.9825,0.9912,0.9956,1.0
cora_graphsage_pgdattack_entropy,0.1184,0.2237,0.3114,0.4079,0.5044,0.5789,0.6491,0.7018,0.7632,0.8114,0.8465,0.8904,0.9211,0.9386,0.9474,0.9605,0.9649,0.9825,0.9825,1.0
cora_graphsage_pgdattack_random,0.0482,0.0789,0.1404,0.193,0.2368,0.2939,0.3509,0.4123,0.4737,0.5263,0.5877,0.636,0.693,0.7412,0.7807,0.8202,0.8553,0.9035,0.943,1.0
cora_graphsage_pgdattack_fusion_weight,0.1798,0.3509,0.5175,0.6667,0.7851,0.8333,0.8816,0.9123,0.9254,0.9474,0.9605,0.9649,0.9737,0.9781,0.9825,0.9868,0.9868,1.0,1.0,1.0
cora_graphsage_pgdattack_fusion_stacking,0.1754,0.3377,0.4912,0.6667,0.7807,0.8421,0.8509,0.864,0.8684,0.8772,0.886,0.8947,0.9079,0.9123,0.943,0.9518,0.9649,0.9737,0.9825,1.0
cora_graphsage_pgdattack_fusion_voting,0.1754,0.3377,0.5044,0.6667,0.7807,0.8377,0.8509,0.8596,0.8728,0.8904,0.9123,0.9211,0.9298,0.9474,0.9605,0.9693,0.9781,0.9912,0.9956,1.0
