lastfm_gcn_dice_fusion,0.1605,0.3238,0.4814,0.6318,0.7636,0.8481,0.884,0.8997,0.9183,0.9312,0.9456,0.9556,0.9599,0.9642,0.9742,0.9799,0.9885,0.9914,0.9914,1.0
lastfm_gcn_dice_deepGini,0.1189,0.2364,0.3309,0.414,0.4971,0.5716,0.6275,0.6791,0.735,0.765,0.8123,0.8539,0.884,0.9112,0.9241,0.9556,0.9742,0.9885,0.9928,1.0
lastfm_gcn_dice_vanillasm,0.1375,0.2593,0.3625,0.4599,0.5602,0.6261,0.6862,0.7479,0.8052,0.8481,0.8797,0.9026,0.9255,0.9456,0.9656,0.9756,0.9828,0.99,0.9957,1.0
lastfm_gcn_dice_pcs,0.1218,0.245,0.361,0.4585,0.5473,0.6318,0.7135,0.7679,0.8123,0.8481,0.8797,0.9112,0.9255,0.9441,0.957,0.9699,0.9814,0.9885,0.9971,1.0
lastfm_gcn_dice_entropy,0.1203,0.2321,0.3181,0.4069,0.4842,0.5444,0.606,0.6619,0.7077,0.745,0.7708,0.7794,0.798,0.8166,0.8367,0.8625,0.8897,0.9126,0.9456,1.0
lastfm_gcn_dice_random,0.053,0.1089,0.1648,0.2092,0.2507,0.2937,0.3395,0.3868,0.4398,0.4871,0.5401,0.5874,0.6289,0.6762,0.7235,0.7679,0.8324,0.8797,0.9398,1.0
lastfm_gcn_dice_fusion_weight,0.1605,0.3238,0.4814,0.6318,0.7636,0.8481,0.884,0.8997,0.9183,0.9355,0.9456,0.9556,0.9599,0.9642,0.9742,0.9799,0.9885,0.9914,0.9914,1.0
lastfm_gcn_dice_fusion_stacking,0.1547,0.3095,0.4585,0.6017,0.7536,0.8381,0.8639,0.8739,0.8825,0.8897,0.8997,0.9226,0.937,0.947,0.9642,0.9756,0.9785,0.9871,0.9914,1.0
lastfm_gcn_dice_fusion_voting,0.1519,0.308,0.4599,0.6089,0.7579,0.8453,0.8553,0.8653,0.8782,0.8954,0.9069,0.9169,0.9212,0.9269,0.9441,0.9585,0.967,0.9828,0.9928,1.0
